871,ULTRASOUND IN OBSTETRICS & GYNECOLOGY,"18,164",7.299,0.01882,Archives of gynecology and obstetrics,Danish medical journal,Hawai'i journal of medicine & public health : a journal of Asia Pacific Medicine & Public Health,Nigerian journal of medicine : journal of the National Association of Resident Doctors of Nigeria,Obstetrics and gynecology,Obstetrics and gynecology clinics of North America,Ultrasound in obstetrics & gynecology : the official journal of the International Society of Ultrasound in Obstetrics and Gynecology,Journal of ultrasound in medicine : official journal of the American Institute of Ultrasound in Medicine,,
872,Advanced Electronic Materials,"9,527",7.295,0.02026,Advanced electronic materials,,,,,,,,,
873,Hepatobiliary Surgery and Nutrition,"1,292",7.293,0.00228,Hepatobiliary surgery and nutrition,,,,,,,,,
874,npj Biofilms and Microbiomes,"1,282",7.29,0.00318,NPJ biofilms and microbiomes,,,,,,,,,
875,Applied Mechanics Reviews,"4,944",7.281,0.00216,Applied mechanics reviews,,,,,,,,,
876,GOVERNMENT INFORMATION QUARTERLY,"5,379",7.279,0.00502,Government information quarterly,,,,,,,,,
877,JOURNAL OF HEADACHE AND PAIN,"5,400",7.277,0.00814,Pain,,,,,,,,,
878,American Economic Journal-Applied Economics,"4,784",7.272,0.02498,American economic journal. Applied economics,,,,,,,,,
879,Computational and Structural Biotechnology Journal,"3,620",7.271,0.00677,Computational and structural biotechnology journal,,,,,,,,,
881,JOURNAL OF COMMUNICATION,"11,437",7.27,0.00963,,,,,,,,,,
882,SOLAR ENERGY MATERIALS AND SOLAR CELLS,"35,856",7.267,0.03244,,,,,,,,,,
883,Journal of Occupational Health Psychology,"7,085",7.25,0.00715,Journal of occupational health psychology,,,,,,,,,
885,Industrial and Organizational Psychology-Perspectives on Science and Practice,"1,987",7.235,0.00306,,,,,,,,,,
886,PLANT CELL AND ENVIRONMENT,"30,695",7.228,0.02129,,,,,,,,,,
887,FISH AND FISHERIES,"6,316",7.218,0.00821,Fisheries,,,,,,,,,
888,BRAIN BEHAVIOR AND IMMUNITY,"24,161",7.217,0.02693,Immunity,,,,,,,,,
890,CORROSION SCIENCE,"51,405",7.205,0.02529,Corrosion science,,,,,,,,,
891,Molecular Therapy-Oncolytics,"1,582",7.2,0.00297,Molecular therapy oncolytics,,,,,,,,,
892,Journal of Intellectual Capital,"4,477",7.198,0.00164,,,,,,,,,,
895,INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,"30,944",7.196,0.04559,International journal of epidemiology,,,,,,,,,
896,Future Generation Computer Systems-The International Journal of eScience,"20,345",7.187,0.02507,,,,,,,,,,
897,Health Psychology Review,"3,102",7.182,0.0052,Health psychology review,,,,,,,,,
898,Journal of Sport and Health Science,"2,746",7.179,0.00446,Journal of sport and health science,,,,,,,,,
900,IEEE Transactions on Information Forensics and Security,"13,121",7.178,0.02078,,,,,,,,,,
902,Swarm and Evolutionary Computation,"5,442",7.177,0.00662,Swarm and evolutionary computation,,,,,,,,,
903,INTERNATIONAL JOURNAL OF PROJECT MANAGEMENT,"13,640",7.172,0.00732,,,,,,,,,,
904,Microbiology Spectrum,"5,601",7.171,0.01459,Microbiology spectrum,,,,,,,,,
905,Clinical Psychological Science,"3,811",7.169,0.01042,Clinical psychological science : a journal of the Association for Psychological Science,,,,,,,,,
907,Therapeutic Advances in Hematology,"1,000",7.167,0.00224,Therapeutic advances in hematology,,,,,,,,,
908,Emerging Microbes & Infections,"8,988",7.163,0.01256,Annual review of cell and developmental biology,Cell host & microbe,Cellular microbiology,Clinical reviews in allergy & immunology,Current medicinal chemistry,History and philosophy of the life sciences,Mucosal immunology,Nature,New microbes and new infections,Plant science : an international journal of experimental plant biology
909,ENERGY,"103,367",7.147,0.11575,"Energy (Oxford, England)",,,,,,,,,
910,WASTE MANAGEMENT,"41,731",7.145,0.03304,"Waste management (New York, N.Y.)",,,,,,,,,
911,GLOBAL ECOLOGY AND BIOGEOGRAPHY,"16,318",7.144,0.01707,,,,,,,,,,
912,AMYLOID-JOURNAL OF PROTEIN FOLDING DISORDERS,"2,202",7.141,0.00328,,,,,,,,,,
913,INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES,"30,776",7.135,0.01555,,,,,,,,,,
916,Cell and Bioscience,"3,184",7.133,0.00432,Cell & bioscience,,,,,,,,,
917,Journal of CO2 Utilization,"7,977",7.132,0.01193,,,,,,,,,,
918,Microsystems & Nanoengineering,"1,688",7.127,0.00367,Biofilm,Biomedical microdevices,Biosensors & bioelectronics,Frontiers in psychology,Journal of biomedical science,Lab on a chip,Micromachines,"Sensors (Basel, Switzerland)",Soft matter,The Analyst
920,PEDIATRICS,"95,966",7.124,0.09206,Journal of neurosurgery. Pediatrics,Minerva pediatrics,Clinical medicine insights. Pediatrics,Pediatrics in review,,,,,,
921,Current Environmental Health Reports,"1,967",7.122,0.00472,Current environmental health reports,,,,,,,,,
924,NUTRITION REVIEWS,"10,963",7.11,0.00765,Nutrition reviews,,,,,,,,,
925,Journal of Ambient Intelligence and Humanized Computing,"6,280",7.104,0.00421,Journal of ambient intelligence and humanized computing,,,,,,,,,
926,2D Materials,"9,244",7.103,0.02242,2d materials,,,,,,,,,
928,JOURNAL OF AUTOIMMUNITY,"10,437",7.094,0.01224,Journal of autoimmunity,,,,,,,,,
929,Batteries & Supercaps,"1,167",7.093,0.00181,ACS central science,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)","Bundesgesundheitsblatt, Gesundheitsforschung, Gesundheitsschutz",Frontiers in chemistry,"Molecules (Basel, Switzerland)","Chemical record (New York, N.Y.)","Advanced materials (Deerfield Beach, Fla.)",,,
930,Current Opinion in Virology,"5,410",7.09,0.01153,Current opinion in virology,,,,,,,,,
932,CHEMOSPHERE,"127,067",7.086,0.0979,Chemosphere,,,,,,,,,
933,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,"12,730",7.084,0.01084,,,,,,,,,,
935,INTERNATIONAL JOURNAL OF PLASTICITY,"15,431",7.081,0.01231,International journal of plasticity,,,,,,,,,
936,Photonics Research,"5,328",7.08,0.01143,Photonics research,,,,,,,,,
937,PERSONNEL PSYCHOLOGY,"11,385",7.073,0.00536,,,,,,,,,,
938,EUROPEAN JOURNAL OF VASCULAR AND ENDOVASCULAR SURGERY,"12,166",7.069,0.01327,,,,,,,,,,
939,Journal of Integrative Plant Biology,"6,749",7.061,0.00643,Journal of integrative plant biology,,,,,,,,,
940,Sustainable Materials and Technologies,"1,540",7.053,0.00176,,,,,,,,,,
941,AMERICAN JOURNAL OF CLINICAL NUTRITION,"67,556",7.045,0.03666,"Clinical nutrition (Edinburgh, Scotland)",,,,,,,,,
942,PRODUCTION PLANNING & CONTROL,"6,024",7.044,0.00348,Chest,Environmental science and pollution research international,Healthcare financial management : journal of the Healthcare Financial Management Association,IMCH newsletter,Journal of business continuity & emergency planning,Journal of occupational and environmental medicine,Journal of vascular and interventional radiology : JVIR,Social science & medicine (1982),The Milbank quarterly,The New England journal of medicine
943,ENERGY ECONOMICS,"26,186",7.042,0.02456,Energy economics,,,,,,,,,
944,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,"50,525",7.038,0.03941,"International journal of radiation oncology, biology, physics",,,,,,,,,
945,BMJ Quality & Safety,"7,335",7.035,0.01436,BMJ (Clinical research ed.),,,,,,,,,
947,FUEL PROCESSING TECHNOLOGY,"26,100",7.033,0.01883,,,,,,,,,,
948,npj Quantum Materials,"1,731",7.032,0.00545,,,,,,,,,,
949,PSYCHOLOGICAL SCIENCE,"40,033",7.029,0.03429,Psychological science,,,,,,,,,
950,Journal of Hepato-Biliary-Pancreatic Sciences,"4,958",7.027,0.00455,Journal of hepato-biliary-pancreatic sciences,,,,,,,,,
951,Journal of Hospitality Marketing & Management,"2,826",7.022,0.00201,American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting,BMC health services research,BMC medical informatics and decision making,Hospital & community psychiatry,Indian journal of medical ethics,Journal of hospital marketing,Revista medica de Chile,Rheumatology international,Trials,World hospitals and health services : the official journal of the International Hospital Federation
952,IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS,"29,597",7.016,0.04281,IEEE transactions on wireless communications,,,,,,,,,
953,Translational Research,"5,766",7.012,0.00798,Translational research : the journal of laboratory and clinical medicine,,,,,,,,,
954,JOURNAL OF CONSUMER RESEARCH,"29,079",7,0.01232,The Journal of consumer research,,,,,,,,,
957,BRITISH JOURNAL OF HAEMATOLOGY,"31,000",6.998,0.03003,British journal of haematology,,,,,,,,,
958,JOURNAL OF PERIODONTOLOGY,"20,398",6.993,0.01,Journal of periodontology,,,,,,,,,
959,JOURNAL OF EXPERIMENTAL BOTANY,"61,679",6.992,0.04657,Journal of experimental botany,,,,,,,,,
960,REVIEWS IN MEDICAL VIROLOGY,"3,385",6.989,0.00327,Reviews in medical virology,,,,,,,,,
961,BIOMACROMOLECULES,"45,724",6.988,0.02602,Biomacromolecules,,,,,,,,,
963,JOURNAL OF PRODUCT INNOVATION MANAGEMENT,"9,469",6.987,0.00544,The Journal of product innovation management,,,,,,,,,
965,ANALYTICAL CHEMISTRY,"156,738",6.986,0.12872,Fresenius' journal of analytical chemistry,,,,,,,,,
966,Current Opinion in Environmental Sustainability,"6,722",6.984,0.00898,Current opinion in environmental sustainability,,,,,,,,,
967,Alzheimers Research & Therapy,"5,593",6.982,0.01168,Advances in experimental medicine and biology,Alzheimer's & dementia : the journal of the Alzheimer's Association,Alzheimer's research & therapy,Brain and nerve = Shinkei kenkyu no shinpo,International journal of medical informatics,Neuroscience bulletin,Journal of Alzheimer's disease : JAD,,,
968,IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,"16,660",6.977,0.01721,,,,,,,,,,
969,JOURNAL OF OPERATIONS MANAGEMENT,"13,770",6.97,0.0054,,,,,,,,,,
971,CANCER IMMUNOLOGY IMMUNOTHERAPY,"11,382",6.968,0.01219,"Cancer immunology, immunotherapy : CII",,,,,,,,,
972,Journal of Stroke,"1,692",6.967,0.00395,Journal of stroke,,,,,,,,,
974,PAIN,"45,325",6.961,0.03103,Pain,,,,,,,,,
975,INDUSTRIAL MARKETING MANAGEMENT,"16,291",6.96,0.00901,,,,,,,,,,
976,ANAESTHESIA,"13,711",6.955,0.0124,Anaesthesia,,,,,,,,,
977,EXPERT SYSTEMS WITH APPLICATIONS,"55,444",6.954,0.04053,Expert systems with applications,,,,,,,,,
978,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,"79,246",6.953,0.07372,International journal of biological macromolecules,,,,,,,,,
979,Journal of Destination Marketing & Management,"2,955",6.952,0.00338,Forensic science international,Handbook of experimental pharmacology,"Health economics, policy, and law",Hong Kong medical journal = Xianggang yi xue za zhi,Journal of homosexuality,"Problemy sotsial'noi gigieny, zdravookhraneniia i istorii meditsiny",Risk analysis : an official publication of the Society for Risk Analysis,Sultan Qaboos University medical journal,International journal of environmental research and public health,
980,JOURNAL OF INDUSTRIAL ECOLOGY,"8,071",6.946,0.00743,Journal of industrial ecology,,,,,,,,,
981,Stem Cells Translational Medicine,"7,964",6.94,0.01192,Stem cells translational medicine,,,,,,,,,
982,BRITISH JOURNAL OF SURGERY,"29,311",6.939,0.02418,,,,,,,,,,
983,BIOINFORMATICS,"149,362",6.937,0.15517,Briefings in bioinformatics,,,,,,,,,
984,SOCIOLOGICAL METHODS & RESEARCH,"7,176",6.933,0.00527,Australian journal of primary health,Global public health,International journal of technology assessment in health care,Journal of advanced nursing,Journal of clinical epidemiology,Medical education,Periodontology 2000,"Problemy sotsial'noi gigieny, zdravookhraneniia i istorii meditsiny","Psychiatric services (Washington, D.C.)",Public health
985,RUSSIAN CHEMICAL REVIEWS,"4,938",6.926,0.00216,Chemical reviews,,,,,,,,,
986,Annals of Intensive Care,"4,751",6.925,0.01122,Annals of intensive care,,,,,,,,,
987,npj Breast Cancer,"1,236",6.923,0.00406,NPJ breast cancer,,,,,,,,,
988,Journal of Inflammation Research,"1,321",6.922,0.00213,Journal of inflammation research,,,,,,,,,
989,Current Obesity Reports,"2,167",6.919,0.00519,Current obesity reports,,,,,,,,,
991,HUMAN REPRODUCTION,"38,871",6.918,0.02824,"Human reproduction (Oxford, England)",,,,,,,,,
992,Advances in Physics-X,"1,074",6.917,0.00318,Advances in physics: X,,,,,,,,,
993,Cold Spring Harbor Perspectives in Medicine,"10,709",6.915,0.0161,Cold Spring Harbor perspectives in medicine,,,,,,,,,
994,AMERICAN JOURNAL OF RESPIRATORY CELL AND MOLECULAR BIOLOGY,"15,280",6.914,0.01505,,,,,,,,,,
995,Vehicular Communications,"1,167",6.91,0.00166,,,,,,,,,,
996,ACS Macro Letters,"13,599",6.903,0.02046,ACS macro letters,,,,,,,,,
997,EXPERT OPINION ON THERAPEUTIC TARGETS,"6,212",6.902,0.00647,Expert opinion on therapeutic targets,,,,,,,,,
998,ELECTROCHIMICA ACTA,"134,486",6.901,0.10949,Electrochimica acta,,,,,,,,,
999,ACADEMIC MEDICINE,"22,828",6.893,0.0276,Academic medicine : journal of the Association of American Medical Colleges,,,,,,,,,
1000,Epidemiology and Psychiatric Sciences,"2,571",6.892,0.00558,Epidemiology and psychiatric sciences,,,,,,,,,
1002,EMERGING INFECTIOUS DISEASES,"44,051",6.883,0.04978,Emerging infectious diseases,,,,,,,,,
1003,CLINICAL PHARMACOLOGY & THERAPEUTICS,"21,511",6.875,0.01836,BMJ (Clinical research ed.),Basic & clinical pharmacology & toxicology,CPT: pharmacometrics & systems pharmacology,Indian journal of pharmacology,Clinical therapeutics,Clinical pharmacology and therapeutics,,,,
1007,Energy Reports,"2,964",6.87,0.00318,"Materials science & engineering. R, Reports : a review journal",The IDRC reports,,,,,,,,
1009,DEVELOPMENT,"63,735",6.868,0.06186,"Development (Cambridge, England)",,,,,,,,,
1010,CANCER,"79,706",6.86,0.0595,Nature reviews. Cancer,,,,,,,,,
1011,IEEE Journal of Selected Topics in Signal Processing,"7,223",6.856,0.01376,IEEE journal of selected topics in signal processing,,,,,,,,,
1012,Geoscience Frontiers,"5,390",6.853,0.00927,,,,,,,,,,
1014,Biomaterials Science,"10,485",6.843,0.01424,Biomaterials science,,,,,,,,,
1015,Energy Research & Social Science,"9,250",6.834,0.01804,ACS energy letters,ACS omega,Ambio,Nature,"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences",Photosynthesis research,"Science (New York, N.Y.)","Small (Weinheim an der Bergstrasse, Germany)",International journal of energy research,
1016,Stem Cell Research & Therapy,"13,356",6.832,0.0189,Advances in experimental medicine and biology,Chinese medical sciences journal = Chung-kuo i hsueh k'o hsueh tsa chih,"European journal of obstetrics, gynecology, and reproductive biology",Plastic surgical nursing : official journal of the American Society of Plastic and Reconstructive Surgical Nurses,Regenerative medicine,Romanian journal of morphology and embryology = Revue roumaine de morphologie et embryologie,"Science (New York, N.Y.)",Stem cell research & therapy,The Journal of investigative dermatology,Yi chuan = Hereditas
1017,Annals of the American Thoracic Society,"9,131",6.831,0.02883,Annals of the American Thoracic Society,,,,,,,,,
1019,COMPUTERS IN HUMAN BEHAVIOR,"45,035",6.829,0.05973,Computers in human behavior,,,,,,,,,
1021,PLoS Pathogens,"55,666",6.823,0.08552,PLoS pathogens,,,,,,,,,
1023,CELL CALCIUM,"6,842",6.817,0.00625,Cell calcium,,,,,,,,,
1024,International Review of Cell and Molecular Biology,"3,057",6.813,0.00432,International review of cell and molecular biology,,,,,,,,,
1025,CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE,"16,454",6.811,0.01561,Current directions in psychological science,,,,,,,,,
1026,CURRENT OPINION IN STRUCTURAL BIOLOGY,"12,448",6.809,0.01897,Current opinion in structural biology,,,,,,,,,
1027,INTERNATIONAL JOURNAL OF COAL GEOLOGY,"17,982",6.806,0.01168,International journal of coal geology,,,,,,,,,
1028,LAB ON A CHIP,"36,113",6.799,0.03312,Lab on a chip,,,,,,,,,
1029,Digital Communications and Networks,823,6.797,0.00138,,,,,,,,,,
1030,INFORMATION SCIENCES,"44,038",6.795,0.04908,Information sciences,,,,,,,,,
1031,Environmental Research Letters,"27,709",6.793,0.05484,Environmental research letters : ERL [Web site],,,,,,,,,
1033,JOURNAL OF ENVIRONMENTAL MANAGEMENT,"62,838",6.789,0.05712,Journal of environmental management,,,,,,,,,
1034,CHINESE CHEMICAL LETTERS,"13,587",6.779,0.01201,Chinese chemical letters = Zhongguo hua xue kuai bao,,,,,,,,,
1035,Quantum,"1,545",6.777,0.00506,,,,,,,,,,
1036,Internet Research,"4,299",6.773,0.00354,"Research (Washington, D.C.)",,,,,,,,,
1038,CHEMICAL RECORD,"5,099",6.771,0.00711,"Chemical record (New York, N.Y.)",,,,,,,,,
1039,CATALYSIS TODAY,"45,591",6.766,0.0286,Catalysis today,,,,,,,,,
1040,JOURNAL OF BUSINESS AND PSYCHOLOGY,"5,332",6.76,0.00484,,,,,,,,,,
1041,Journal of Behavioral Addictions,"4,024",6.756,0.0081,Journal of behavioral addictions,,,,,,,,,
1044,ENGINEERING GEOLOGY,"25,097",6.755,0.01979,Engineering geology,,,,,,,,,
1045,Aging and Disease,"4,050",6.745,0.00535,Aging and disease,,,,,,,,,
1046,BIPOLAR DISORDERS,"6,185",6.744,0.00751,Bipolar disorders,,,,,,,,,
1047,JOURNAL OF BONE AND MINERAL RESEARCH,"31,231",6.741,0.02168,,,,,,,,,,
1048,Qualitative Research in Sport Exercise and Health,"1,609",6.736,0.00229,"Qualitative research in sport, exercise and health",,,,,,,,,
1050,CELLULAR ONCOLOGY,"2,462",6.73,0.00243,Cellular oncology : the official journal of the International Society for Cellular Oncology,Analytical cellular pathology (Amsterdam),,,,,,,,
1052,APPLIED SOFT COMPUTING,"32,910",6.725,0.03644,Applied soft computing,,,,,,,,,
1054,CLINICAL PSYCHOLOGY-SCIENCE AND PRACTICE,"4,793",6.724,0.00254,,,,,,,,,,
1055,CANCER SCIENCE,"18,834",6.716,0.02001,Cancer science,,,,,,,,,
1056,ENVIRONMENTAL POLITICS,"3,989",6.71,0.00467,Environmental politics,,,,,,,,,
1057,APPLIED SURFACE SCIENCE,"144,633",6.707,0.13425,Applied surface science,,,,,,,,,
1059,Molecular Therapy-Methods & Clinical Development,"3,268",6.698,0.0082,Advances in cancer research,Cancer biotherapy & radiopharmaceuticals,Cancer medicine,Digestion,HNO,"Lancet (London, England)",Radiologic technology,Zeitschrift fur Rheumatologie,Molecular therapy : the journal of the American Society of Gene Therapy,
1060,CRIMINOLOGY,"9,252",6.692,0.00397,Criminology : an interdisciplinary journal,,,,,,,,,
1061,CELL BIOLOGY AND TOXICOLOGY,"2,298",6.691,0.00137,Toxicology,,,,,,,,,
1062,Blood Advances,"8,118",6.686,0.02717,Blood advances,,,,,,,,,
1063,Frontiers in Cell and Developmental Biology,"7,731",6.684,0.01542,Frontiers in cell and developmental biology,,,,,,,,,
1064,TRENDS IN CARDIOVASCULAR MEDICINE,"3,542",6.677,0.00423,Trends in cardiovascular medicine,,,,,,,,,
1066,EXPERT OPINION ON THERAPEUTIC PATENTS,"4,196",6.674,0.00416,Expert opinion on therapeutic patents,,,,,,,,,
1067,JOURNAL OF ABNORMAL PSYCHOLOGY,"19,071",6.673,0.01427,Journal of abnormal psychology,,,,,,,,,
