"Human immunodeficiency disease complicating pregnancy, childbirth or the puerperium",人类免疫缺陷病并发于妊娠、分娩或产褥期
"Human immunodeficiency virus disease without mention of associated disease or condition, clinical stage unspecified",艾滋病未提及相关疾病或情况，未特指临床分期
Congenital human immunodeficiency virus infection,先天性人类免疫缺陷病毒感染
Acquired neutropaenia,获得性中性粒细胞减少症
Other specified acquired immunodeficiencies,其他特指的获得性免疫缺陷
"Acquired immunodeficiencies, unspecified",未特指的获得性免疫缺陷
Nonorgan specific systemic autoimmune disorders,非器官特异性系统性自身免疫病
Lupus erythematosus,红斑狼疮
Systemic lupus erythematosus,系统性红斑狼疮
Systemic lupus erythematosus with skin involvement,系统性红斑狼疮累及皮肤
Other specified systemic lupus erythematosus,其他特指的系统性红斑狼疮
"Systemic lupus erythematosus, unspecified",未特指的系统性红斑狼疮
Drug-induced lupus erythematosus,药物性红斑狼疮
Subacute cutaneous lupus erythematosus,亚急性皮肤型红斑狼疮
Chronic cutaneous lupus erythematosus,慢性皮肤型红斑狼疮
Discoid lupus erythematosus,盘状红斑狼疮
Other specified chronic cutaneous lupus erythematosus,其他特指的慢性皮肤型红斑狼疮
Neonatal lupus erythematosus,新生儿红斑狼疮
Other specified lupus erythematosus,其他特指的红斑狼疮
"Lupus erythematosus, unspecified",未特指的红斑狼疮
Idiopathic inflammatory myopathy,特发性炎性肌病
Dermatomyositis,皮肌炎
Adult dermatomyositis,成人皮肌炎
Juvenile dermatomyositis,幼年型皮肌炎
"Dermatomyositis, unspecified",未特指的皮肌炎
Polymyositis,多发性肌炎
Juvenile polymyositis,幼年多发性肌炎
Paraneoplastic polymyositis,副肿瘤性多发性肌炎
Other specified polymyositis,其他特指的多发性肌炎
"Polymyositis, unspecified",未特指的多发性肌炎
Inclusion body myopathy,包涵体肌病
Inflammatory inclusion body myositis,炎性包涵体肌炎
Noninflammatory inclusion body myopathy,非炎性包涵体肌病
"Inclusion body myopathy, unspecified",未特指的包涵体肌病
Other specified idiopathic inflammatory myopathy,其他特指的特发性炎性肌病
"Idiopathic inflammatory myopathy, unspecified",未特指的特发性炎性肌病
Systemic sclerosis,系统性硬化症
Paediatric onset systemic sclerosis,小儿系统性硬化症
Diffuse systemic sclerosis,弥漫性系统性硬化症
Limited systemic sclerosis,局限性系统性硬化症
"Systemic sclerosis, unspecified",未特指的系统性硬化症
Overlap or undifferentiated nonorgan specific systemic autoimmune disease,重叠或未分化的非器官特异性系统性自身免疫病
IgG4 related disease,IgG4相关疾病
Primary cutaneous plasmacytosis,原发性皮肤浆细胞增多症
Benign dermal lymphocytic or lymphoplasmacytic infiltrations or proliferations,良性真皮淋巴细胞或淋巴浆细胞浸润或增殖
Benign lymphocytic infiltration of the skin,皮肤淋巴细胞浸润症
Lymphocytoma cutis,皮肤淋巴细胞瘤
Mikulicz disease,Mikulicz 病
Sjögren syndrome,干燥综合征
Primary Sjögren syndrome,原发性干燥综合征
Secondary Sjögren syndrome,继发性干燥综合征
Paediatric onset Sjögren syndrome,儿童干燥综合征
Keratoconjunctivitis sicca,干燥性角膜结膜炎
Other specified sjögren syndrome,其他特指的干燥综合征
Mixed connective tissue disease,混合性结缔组织病
Diffuse eosinophilic fasciitis,弥漫性嗜酸性筋膜炎
Other specified overlap non-organ specific systemic autoimmune disease,其他特指的重叠非器官特异性系统性自身免疫病
Undifferentiated non-organ specific systemic autoimmune disease,未特指的重叠非器官特异性系统性自身免疫病
Vasculitis,血管炎
Rhizomelic pseudopolyarthritis,髋部和肩部的假性多关节炎
Aortic arch syndrome,主动脉弓综合征
Giant cell arteritis,巨细胞动脉炎
Single organ vasculitis,单器官血管炎
Polyarteritis nodosa,结节性多动脉炎
Mucocutaneous lymph node syndrome,皮肤黏膜淋巴结综合征
Sneddon syndrome,Sneddon综合征
Primary angiitis of the central nervous system,原发性中枢神经系统血管炎
Thromboangiitis obliterans,血栓闭塞性血管炎
Immune complex small vessel vasculitis,免疫复合物性小血管炎
Cryoglobulinaemic vasculitis,冷球蛋白血症性血管炎
Hypocomplementaemic urticarial vasculitis,低补体血症荨麻疹性血管炎
IgA vasculitis,IgA血管炎
Anti-glomerular basement membrane antibody mediated disease,抗肾小球基底膜抗体介导的疾病
Other specified immune complex small vessel vasculitis,其他特指的免疫复合物性小血管炎
"Immune complex small vessel vasculitis, unspecified",未特指的免疫复合物性小血管炎
Antineutrophil cytoplasmic antibody-associated vasculitis,抗中性粒细胞胞浆抗体相关性血管炎
Microscopic polyangiitis,显微镜下多血管炎
Granulomatosis with polyangiitis,肉芽肿性多血管炎
Eosinophilic granulomatosis with polyangiitis,嗜酸性肉芽肿性多血管炎
Other specified antineutrophil cytoplasmic antibody-associated vasculitis,其他特指的抗中性粒细胞胞浆抗体相关性血管炎
"Antineutrophil cytoplasmic antibody-associated vasculitis, unspecified",未特指的抗中性粒细胞胞浆抗体相关性血管炎
Leukocytoclastic vasculitis,白细胞破碎性血管炎
Cutaneous leukocytoclastic vasculitis,皮肤白细胞破碎性血管炎
Other specified leukocytoclastic vasculitis,其他特指的白细胞破碎性血管炎
"Leukocytoclastic vasculitis, unspecified",未特指的白细胞破碎性血管炎
Behçet disease,白塞病
"Thrombotic microangiopathy, not elsewhere classified",血栓性微血管病，不可归类在他处者
Thrombotic thrombocytopenic purpura,血栓性血小板减少性紫癜
Haemolytic uraemic syndrome,溶血尿毒症综合征
Other specified vasculitis,其他特指的血管炎
"Vasculitis, unspecified",未特指的血管炎
Antiphospholipid syndrome,抗磷脂综合征
Primary antiphospholipid syndrome,原发性抗磷脂综合征
Secondary antiphospholipid syndrome,继发性抗磷脂综合征
Antiphospholipid syndrome in pregnancy,妊娠期抗磷脂综合征
Lupus anticoagulant-hypoprothrombinaemia syndrome,狼疮抗凝物-低凝血酶原血症综合征
"Antiphospholipid syndrome, unspecified",未特指的抗磷脂综合征
Rheumatoid arthritis,类风湿性关节炎
Seropositive rheumatoid arthritis,血清阳性类风湿性关节炎
Seronegative rheumatoid arthritis,血清阴性类风湿性关节炎
"Rheumatoid arthritis, serology unspecified",类风湿性关节炎，血清学未特指
Other specified nonorgan specific systemic autoimmune disorders,其他特指的非器官特异性系统性自身免疫病
"Nonorgan specific systemic autoimmune disorders, unspecified",未特指的非器官特异性系统性自身免疫病
Autoinflammatory disorders,自身炎症性疾病
Monogenic autoinflammatory syndromes,单基因自身炎症综合征
Familial Mediterranean fever,家族性地中海热
Cryopyrin-associated periodic syndromes,冷炎素相关周期性综合征
Tumour necrosis factor receptor 1 associated periodic syndrome,TNF受体-1相关的周期性综合征
Other specified monogenic autoinflammatory syndromes,其他特指的单基因自身炎症综合征
"Autoimflammatory syndrome, unspecified",未特指的自身炎症综合征
SAPHO syndrome,SAPHO综合征
Behçet disease,白塞病
Other specified autoinflammatory disorders,其他特指的自身炎症性疾病
"Autoinflammatory disorders, unspecified",未特指的自身炎症性疾病
Allergic or hypersensitivity conditions,变应性或过敏状态
Allergic or hypersensitivity disorders involving the respiratory tract,涉及呼吸道的变应性或过敏性疾患
Drug-induced bronchospasm,药物诱导的支气管痉挛
Bronchospasm provoked by allergy to food substance,食物过敏诱发的支气管痉挛
Vasomotor or allergic rhinitis,血管舒缩性或变应性鼻炎
Allergic rhinitis,变应性鼻炎
Allergic rhinitis due to pollen,花粉引起的变应性鼻炎
Allergic rhinitis due to other seasonal allergens,其他季节性变应原引起的变应性鼻炎
Allergic rhinitis due to house dust mite,屋尘螨引起的变应性鼻炎
Other allergic rhinitis,其他变应性鼻炎
"Allergic rhinitis, unspecified",未特指的变应性鼻炎
Non-allergic rhinitis,非变应性鼻炎
Non-allergic rhinitis with eosinophils,伴嗜酸细胞非变应性鼻炎
Other specified non-allergic rhinitis,其他特指的非变应性鼻炎
"Non-allergic rhinitis, unspecified",未特指的非变应性鼻炎
Mixed rhinitis,混合性鼻炎
Vasomotor rhinitis,血管舒缩性鼻炎
Mixed allergic and non-allergic rhinitis,变应性和非变应性混合性鼻炎
"Rhinitis, unspecified whether allergic or nonallergic",鼻炎，未特指变应性或非变应性
Aspergillus-induced allergic or hypersensitivity conditions,曲霉菌所致变应性或过敏性情况
Malt worker lung,麦芽工尘肺
Chronic rhinosinusitis,慢性鼻窦炎
Samter syndrome,Samter综合征
Other specified chronic rhinosinusitis,其他特指的慢性鼻窦炎
"Chronic rhinosinusitis, unspecified",未特指的慢性鼻窦炎
Asthma,哮喘
Allergic asthma,变应性哮喘
Allergic asthma with exacerbation,变应性哮喘伴加重
Allergic asthma with status asthmaticus,变应性哮喘伴哮喘持续状态
"Allergic asthma, uncomplicated",变应性哮喘不伴并发症
Non-allergic asthma,非变应性哮喘
Non-allergic asthma with exacerbation,非变应性哮喘伴加重
Non-allergic asthma with status asthmaticus,非变应性哮喘伴哮喘持续状态
"Non-allergic asthma, uncomplicated",非变应性哮喘不伴并发症
Other specified forms of asthma or bronchospasm,其他特指类型的哮喘或支气管痉挛
Aspirin-induced asthma,阿司匹林性哮喘
Exercise-induced bronchospasm,运动性支气管痉挛
Cough variant asthma,咳嗽变异性哮喘
Asthmatic pulmonary eosinophilia,哮喘相关肺嗜酸性粒细胞增多症
Samter syndrome,Samter综合征
Unspecified asthma,未特指的哮喘
Unspecified asthma with exacerbation,未特指的哮喘伴加重
Unspecified asthma with status asthmaticus,未特指的哮喘伴哮喘持续状态
"Unspecified asthma, uncomplicated",未特指的哮喘不伴并发症
Nasal polyp,鼻息肉
Polypoid sinus degeneration,息肉样鼻窦退行性变
Other specified nasal polyp,其他特指的鼻息肉
"Nasal polyp, unspecified",未特指的鼻息肉
Hypersensitivity pneumonitis due to organic dust,有机粉尘引起的过敏性肺炎
Farmer lung,农民肺
Bagassosis,蔗尘肺
Bird fancier lung,好鸟者肺
Suberosis,软木尘肺
Malt worker lung,麦芽工尘肺
Mushroom worker lung,蕈工肺
Maple bark stripper lung,枫树皮工尘肺
Air conditioner or humidifier lung,空调或加湿器相关肺疾病
Other specified hypersensitivity pneumonitis due to organic dust,其他特指的有机粉尘引起的过敏性肺炎
"Hypersensitivity pneumonitis due to organic dust, unspecified",未特指的有机粉尘引起的过敏性肺炎
Other specified allergic or hypersensitivity disorders involving the respiratory tract,其他特指的涉及呼吸道的变应性或过敏性疾患
"Allergic or hypersensitivity disorders involving the respiratory tract, unspecified",未特指的涉及呼吸道的变应性或过敏性疾患
Allergic or hypersensitivity disorders involving the eye,涉及眼的变应性或过敏性疾患
Allergic conjunctivitis,变应性结膜炎
Vernal keratoconjunctivitis,春季角结膜炎
Giant papillary conjunctivitis,巨乳头性结膜炎
Irritant contact blepharoconjunctivitis,刺激性接触性睑缘结膜炎
Acute atopic conjunctivitis,急性特应性结膜炎
Allergic or hypersensitivity disorders involving skin or mucous membranes,涉及皮肤或黏膜的变应性或过敏性疾患
Allergic contact dermatitis,变应性接触性皮炎
Allergic contact dermatitis due to clothing or footwear,衣物或鞋类引起的变应性接触性皮炎
Allergic contact dermatitis due to cosmetics or fragrances,化妆品或香料引起的变应性接触性皮炎
Allergic contact dermatitis due to dental materials,牙科材料引起的变应性接触性皮炎
Allergic contact dermatitis due to food flavours or additives,食品香精或食品添加剂引起的变应性接触性皮炎
Allergic contact dermatitis due to hairdressing products,美发产品引起的变应性接触性皮炎
"Allergic contact dermatitis due to industrial biocides, cutting oils or disinfectants",工业杀菌剂、切削油或消毒剂引起的变应性接触性皮炎
Allergic contact dermatitis due to metals or metal salts,金属或金属盐引起的变应性接触性皮炎
